cell_id,grid_row,grid_col,latitude,longitude,zone_name,lst_celsius,ndvi,building_density_pct,open_space_pct,road_density_km_per_sqkm,soil_type,annual_rainfall_mm,summer_max_temp_celsius,hvi_score,hvi_category,hvi_rank
BPL_CELL_0957,23,36,23.2535,77.4265,TT Nagar / New Market Urban Center,40.03,0.264,61.6,21.1,13.3,Clay Loam,1116.3,42.5,0.6119,High Vulnerability,851
BPL_CELL_0958,23,37,23.2535,77.4275,TT Nagar / New Market Urban Center,40.65,0.242,55.5,25.7,11.7,Clay Loam,1097.9,42.5,0.6052,High Vulnerability,896
BPL_CELL_0959,23,38,23.2535,77.4285,TT Nagar / New Market Urban Center,39.31,0.176,64.7,27.7,12.3,Clay Loam,1095.6,42.5,0.6288,High Vulnerability,738
BPL_CELL_0960,23,39,23.2535,77.4295,TT Nagar / New Market Urban Center,40.7,0.211,66.4,19.9,12.0,Clay Loam,1117.3,42.5,0.6625,High Vulnerability,581
BPL_CELL_0961,24,0,23.2545,77.3905,Bhojtal Lakefront / Water Buffer,34.12,0.55,11.9,67.0,5.3,Alluvial,1123.3,42.5,0.1444,Low Vulnerability,1336
BPL_CELL_0962,24,1,23.2545,77.3915,Bhojtal Lakefront / Water Buffer,32.05,0.542,14.1,65.9,3.7,Alluvial,1080.5,42.5,0.1165,Low Vulnerability,1478
BPL_CELL_0963,24,2,23.2545,77.3925,Bhojtal Lakefront / Water Buffer,32.19,0.516,11.4,66.0,4.8,Alluvial,1076.8,42.5,0.1214,Low Vulnerability,1452
BPL_CELL_0964,24,3,23.2545,77.3935,Bhojtal Lakefront / Water Buffer,32.42,0.45,13.1,61.4,3.2,Alluvial,1082.6,42.5,0.1666,Low Vulnerability,1277
BPL_CELL_0965,24,4,23.2545,77.3945,Bhojtal Lakefront / Water Buffer,32.48,0.499,10.3,69.9,3.9,Alluvial,1073.8,42.5,0.1226,Low Vulnerability,1443
BPL_CELL_0966,24,5,23.2545,77.3955,Bhojtal Lakefront / Water Buffer,31.84,0.5,15.3,66.5,4.1,Alluvial,1112.6,42.5,0.1316,Low Vulnerability,1401
BPL_CELL_0967,24,6,23.2545,77.3965,Bhojtal Lakefront / Water Buffer,32.02,0.487,10.7,72.0,4.8,Alluvial,1118.5,42.5,0.1154,Low Vulnerability,1480
BPL_CELL_0968,24,7,23.2545,77.3975,Bhojtal Lakefront / Water Buffer,30.44,0.53,11.5,70.6,3.6,Alluvial,1074.8,42.5,0.0732,Low Vulnerability,1591
BPL_CELL_0969,24,8,23.2545,77.3985,Bhojtal Lakefront / Water Buffer,33.09,0.505,13.6,67.6,4.0,Alluvial,1099.8,42.5,0.1463,Low Vulnerability,1326
BPL_CELL_0970,24,9,23.2545,77.3995,Bhojtal Lakefront / Water Buffer,33.87,0.546,9.0,66.3,3.7,Alluvial,1128.2,42.5,0.1341,Low Vulnerability,1391
BPL_CELL_0971,24,10,23.2545,77.4005,Bhojtal Lakefront / Water Buffer,32.04,0.516,9.8,70.7,3.8,Alluvial,1073.8,42.5,0.1042,Low Vulnerability,1531
BPL_CELL_0972,24,11,23.2545,77.4015,Bhojtal Lakefront / Water Buffer,31.91,0.535,10.2,72.1,3.8,Alluvial,1094.7,42.5,0.0925,Low Vulnerability,1570
BPL_CELL_0973,24,12,23.2545,77.4025,Bhojtal Lakefront / Water Buffer,31.79,0.556,9.8,71.6,3.7,Alluvial,1096.7,42.5,0.0817,Low Vulnerability,1587
BPL_CELL_0974,24,13,23.2545,77.4035,Bhojtal Lakefront / Water Buffer,30.87,0.515,13.8,68.5,3.7,Alluvial,1085.6,42.5,0.0985,Low Vulnerability,1554
BPL_CELL_0975,24,14,23.2545,77.4045,TT Nagar / New Market Urban Center,38.12,0.228,58.1,24.1,11.9,Clay Loam,1080.0,42.5,0.5732,High Vulnerability,1013
BPL_CELL_0976,24,15,23.2545,77.4055,TT Nagar / New Market Urban Center,41.29,0.262,55.5,23.2,14.5,Clay Loam,1120.4,42.5,0.6146,High Vulnerability,831
BPL_CELL_0977,24,16,23.2545,77.4065,TT Nagar / New Market Urban Center,40.03,0.178,59.5,26.8,13.1,Clay Loam,1077.6,42.5,0.6283,High Vulnerability,745
BPL_CELL_0978,24,17,23.2545,77.4075,TT Nagar / New Market Urban Center,40.7,0.219,60.2,24.3,12.3,Clay Loam,1089.0,42.5,0.632,High Vulnerability,709
BPL_CELL_0979,24,18,23.2545,77.4085,TT Nagar / New Market Urban Center,40.02,0.244,56.0,24.6,11.8,Clay Loam,1094.3,42.5,0.596,High Vulnerability,950
BPL_CELL_0980,24,19,23.2545,77.4095,TT Nagar / New Market Urban Center,42.42,0.203,58.0,22.5,12.6,Clay Loam,1070.3,42.5,0.6686,High Vulnerability,567
BPL_CELL_0981,24,20,23.2545,77.4105,TT Nagar / New Market Urban Center,40.32,0.138,55.3,29.1,11.7,Clay Loam,1126.6,42.5,0.6328,High Vulnerability,702
BPL_CELL_0982,24,21,23.2545,77.4115,TT Nagar / New Market Urban Center,40.62,0.259,57.4,27.3,13.2,Clay Loam,1124.4,42.5,0.6002,High Vulnerability,924
BPL_CELL_0983,24,22,23.2545,77.4125,TT Nagar / New Market Urban Center,39.21,0.236,57.1,18.6,13.0,Clay Loam,1088.5,42.5,0.5992,High Vulnerability,933
BPL_CELL_0984,24,23,23.2545,77.4135,TT Nagar / New Market Urban Center,41.37,0.173,61.9,23.8,12.5,Clay Loam,1073.3,42.5,0.6692,High Vulnerability,565
BPL_CELL_0985,24,24,23.2545,77.4145,TT Nagar / New Market Urban Center,39.75,0.189,59.4,31.9,12.4,Clay Loam,1102.3,42.5,0.6079,High Vulnerability,881
BPL_CELL_0986,24,25,23.2545,77.4155,TT Nagar / New Market Urban Center,40.69,0.178,59.8,28.1,12.9,Clay Loam,1081.7,42.5,0.6392,High Vulnerability,656
BPL_CELL_0987,24,26,23.2545,77.4165,TT Nagar / New Market Urban Center,39.99,0.257,65.2,22.7,12.1,Clay Loam,1121.2,42.5,0.6212,High Vulnerability,784
BPL_CELL_0988,24,27,23.2545,77.4175,TT Nagar / New Market Urban Center,40.89,0.2,60.5,24.4,13.1,Clay Loam,1128.7,42.5,0.6439,High Vulnerability,628
BPL_CELL_0989,24,28,23.2545,77.4185,TT Nagar / New Market Urban Center,40.77,0.211,57.5,21.8,13.8,Clay Loam,1087.3,42.5,0.6337,High Vulnerability,695
BPL_CELL_0990,24,29,23.2545,77.4195,TT Nagar / New Market Urban Center,40.42,0.247,49.3,19.3,13.2,Clay Loam,1078.4,42.5,0.5937,High Vulnerability,965
BPL_CELL_0991,24,30,23.2545,77.4205,TT Nagar / New Market Urban Center,40.17,0.213,59.0,28.3,14.0,Clay Loam,1074.0,42.5,0.6125,High Vulnerability,849
BPL_CELL_0992,24,31,23.2545,77.4215,TT Nagar / New Market Urban Center,38.54,0.269,56.5,27.6,12.8,Clay Loam,1124.9,42.5,0.553,High Vulnerability,1022
BPL_CELL_0993,24,32,23.2545,77.4225,TT Nagar / New Market Urban Center,39.51,0.24,56.5,20.1,12.7,Clay Loam,1092.9,42.5,0.5985,High Vulnerability,940
BPL_CELL_0994,24,33,23.2545,77.4235,TT Nagar / New Market Urban Center,40.94,0.212,57.7,27.6,11.1,Clay Loam,1088.2,42.5,0.6253,High Vulnerability,761
BPL_CELL_0995,24,34,23.2545,77.4245,TT Nagar / New Market Urban Center,39.56,0.208,58.2,25.0,12.2,Clay Loam,1120.1,42.5,0.6072,High Vulnerability,890
BPL_CELL_0996,24,35,23.2545,77.4255,TT Nagar / New Market Urban Center,42.74,0.177,58.9,27.4,11.9,Clay Loam,1099.5,42.5,0.6778,High Vulnerability,559
BPL_CELL_0997,24,36,23.2545,77.4265,TT Nagar / New Market Urban Center,40.24,0.199,60.1,26.6,12.7,Clay Loam,1114.7,42.5,0.6262,High Vulnerability,754
BPL_CELL_0998,24,37,23.2545,77.4275,TT Nagar / New Market Urban Center,40.49,0.186,55.8,27.9,11.6,Clay Loam,1098.6,42.5,0.6208,High Vulnerability,788
BPL_CELL_0999,24,38,23.2545,77.4285,TT Nagar / New Market Urban Center,40.34,0.206,53.4,24.7,12.7,Clay Loam,1073.5,42.5,0.6095,High Vulnerability,866
BPL_CELL_1000,24,39,23.2545,77.4295,TT Nagar / New Market Urban Center,40.06,0.194,64.5,26.2,12.8,Clay Loam,1086.4,42.5,0.6385,High Vulnerability,663
BPL_CELL_1001,25,0,23.2555,77.3905,Bhojtal Lakefront / Water Buffer,30.76,0.552,10.2,70.0,2.4,Alluvial,1100.8,42.5,0.0679,Low Vulnerability,1598
BPL_CELL_1002,25,1,23.2555,77.3915,Bhojtal Lakefront / Water Buffer,32.11,0.522,9.8,72.2,4.9,Alluvial,1102.6,42.5,0.1001,Low Vulnerability,1545
BPL_CELL_1003,25,2,23.2555,77.3925,Bhojtal Lakefront / Water Buffer,33.67,0.48,10.8,65.7,3.7,Alluvial,1075.8,42.5,0.1631,Low Vulnerability,1282
BPL_CELL_1004,25,3,23.2555,77.3935,Bhojtal Lakefront / Water Buffer,31.24,0.471,8.9,71.6,4.3,Alluvial,1092.4,42.5,0.1024,Low Vulnerability,1539
BPL_CELL_1005,25,4,23.2555,77.3945,Bhojtal Lakefront / Water Buffer,31.68,0.523,13.4,67.3,4.5,Alluvial,1081.3,42.5,0.1121,Low Vulnerability,1493
BPL_CELL_1006,25,5,23.2555,77.3955,Bhojtal Lakefront / Water Buffer,33.03,0.553,9.1,69.8,3.3,Alluvial,1101.9,42.5,0.1083,Low Vulnerability,1511
BPL_CELL_1007,25,6,23.2555,77.3965,Bhojtal Lakefront / Water Buffer,31.06,0.504,14.9,70.2,5.5,Alluvial,1125.4,42.5,0.1063,Low Vulnerability,1520
BPL_CELL_1008,25,7,23.2555,77.3975,Bhojtal Lakefront / Water Buffer,33.27,0.494,12.4,64.4,5.3,Alluvial,1123.4,42.5,0.1572,Low Vulnerability,1289
BPL_CELL_1009,25,8,23.2555,77.3985,Bhojtal Lakefront / Water Buffer,31.25,0.491,9.0,72.0,5.6,Alluvial,1083.3,42.5,0.094,Low Vulnerability,1566
BPL_CELL_1010,25,9,23.2555,77.3995,Bhojtal Lakefront / Water Buffer,32.8,0.53,10.5,68.2,4.6,Alluvial,1077.8,42.5,0.1204,Low Vulnerability,1458
BPL_CELL_1011,25,10,23.2555,77.4005,Bhojtal Lakefront / Water Buffer,33.71,0.542,12.3,66.8,4.4,Alluvial,1072.6,42.5,0.1413,Low Vulnerability,1350
BPL_CELL_1012,25,11,23.2555,77.4015,Bhojtal Lakefront / Water Buffer,31.0,0.561,15.9,67.0,4.2,Alluvial,1077.1,42.5,0.0919,Low Vulnerability,1571
BPL_CELL_1013,25,12,23.2555,77.4025,Bhojtal Lakefront / Water Buffer,32.49,0.531,9.1,63.6,4.6,Alluvial,1082.3,42.5,0.1194,Low Vulnerability,1466
BPL_CELL_1014,25,13,23.2555,77.4035,Bhojtal Lakefront / Water Buffer,30.52,0.536,10.7,67.2,4.5,Alluvial,1120.8,42.5,0.0769,Low Vulnerability,1589
BPL_CELL_1015,25,14,23.2555,77.4045,TT Nagar / New Market Urban Center,42.55,0.194,56.8,26.4,11.1,Clay Loam,1084.5,42.5,0.6632,High Vulnerability,580
BPL_CELL_1016,25,15,23.2555,77.4055,TT Nagar / New Market Urban Center,40.49,0.208,57.3,24.6,12.3,Clay Loam,1083.0,42.5,0.6232,High Vulnerability,771
BPL_CELL_1017,25,16,23.2555,77.4065,TT Nagar / New Market Urban Center,40.76,0.243,61.5,22.8,12.8,Clay Loam,1082.8,42.5,0.6305,High Vulnerability,724
BPL_CELL_1018,25,17,23.2555,77.4075,TT Nagar / New Market Urban Center,40.43,0.173,57.9,22.3,13.2,Clay Loam,1096.4,42.5,0.6425,High Vulnerability,632
BPL_CELL_1019,25,18,23.2555,77.4085,TT Nagar / New Market Urban Center,41.05,0.215,55.9,27.3,12.5,Clay Loam,1076.8,42.5,0.6216,High Vulnerability,780
BPL_CELL_1020,25,19,23.2555,77.4095,TT Nagar / New Market Urban Center,41.13,0.235,57.8,26.2,12.7,Clay Loam,1115.7,42.5,0.623,High Vulnerability,773
BPL_CELL_1021,25,20,23.2555,77.4105,TT Nagar / New Market Urban Center,40.18,0.183,61.0,25.7,12.9,Clay Loam,1106.0,42.5,0.6359,High Vulnerability,681
BPL_CELL_1022,25,21,23.2555,77.4115,TT Nagar / New Market Urban Center,40.99,0.189,66.9,21.4,12.8,Clay Loam,1087.4,42.5,0.6752,High Vulnerability,560
BPL_CELL_1023,25,22,23.2555,77.4125,TT Nagar / New Market Urban Center,40.86,0.205,64.1,27.4,11.2,Clay Loam,1080.8,42.5,0.6458,High Vulnerability,617
BPL_CELL_1024,25,23,23.2555,77.4135,TT Nagar / New Market Urban Center,40.71,0.255,58.0,27.5,12.9,Clay Loam,1109.5,42.5,0.6048,High Vulnerability,901
BPL_CELL_1025,25,24,23.2555,77.4145,TT Nagar / New Market Urban Center,40.93,0.228,54.2,27.3,13.9,Clay Loam,1128.7,42.5,0.6091,High Vulnerability,869
BPL_CELL_1026,25,25,23.2555,77.4155,TT Nagar / New Market Urban Center,41.72,0.295,61.8,22.9,13.3,Clay Loam,1129.4,42.5,0.6289,High Vulnerability,737
BPL_CELL_1027,25,26,23.2555,77.4165,TT Nagar / New Market Urban Center,41.73,0.26,57.6,22.6,12.2,Clay Loam,1086.4,42.5,0.6313,High Vulnerability,716
BPL_CELL_1028,25,27,23.2555,77.4175,TT Nagar / New Market Urban Center,39.34,0.231,53.1,22.2,12.9,Clay Loam,1106.2,42.5,0.5846,High Vulnerability,1001
BPL_CELL_1029,25,28,23.2555,77.4185,TT Nagar / New Market Urban Center,39.65,0.24,56.9,30.0,12.9,Clay Loam,1099.8,42.5,0.5821,High Vulnerability,1004
BPL_CELL_1030,25,29,23.2555,77.4195,TT Nagar / New Market Urban Center,40.93,0.209,56.6,25.8,12.6,Clay Loam,1074.1,42.5,0.6268,High Vulnerability,751
BPL_CELL_1031,25,30,23.2555,77.4205,TT Nagar / New Market Urban Center,39.45,0.148,54.1,28.0,13.0,Clay Loam,1075.8,42.5,0.6108,High Vulnerability,859
BPL_CELL_1032,25,31,23.2555,77.4215,TT Nagar / New Market Urban Center,41.53,0.264,60.7,25.6,11.0,Clay Loam,1082.1,42.5,0.6288,High Vulnerability,739
BPL_CELL_1033,25,32,23.2555,77.4225,TT Nagar / New Market Urban Center,39.95,0.19,57.8,27.7,13.0,Clay Loam,1127.2,42.5,0.6152,High Vulnerability,828
BPL_CELL_1034,25,33,23.2555,77.4235,TT Nagar / New Market Urban Center,39.63,0.251,58.7,27.5,12.0,Clay Loam,1088.9,42.5,0.5878,High Vulnerability,990
BPL_CELL_1035,25,34,23.2555,77.4245,TT Nagar / New Market Urban Center,39.79,0.243,62.4,25.8,12.8,Clay Loam,1112.4,42.5,0.6084,High Vulnerability,875
BPL_CELL_1036,25,35,23.2555,77.4255,TT Nagar / New Market Urban Center,39.91,0.204,58.1,24.3,11.5,Clay Loam,1076.6,42.5,0.6167,High Vulnerability,814
BPL_CELL_1037,25,36,23.2555,77.4265,TT Nagar / New Market Urban Center,39.9,0.181,56.2,21.4,10.8,Clay Loam,1100.4,42.5,0.626,High Vulnerability,755
BPL_CELL_1038,25,37,23.2555,77.4275,TT Nagar / New Market Urban Center,40.77,0.193,60.6,29.1,12.2,Clay Loam,1091.2,42.5,0.6351,High Vulnerability,688
BPL_CELL_1039,25,38,23.2555,77.4285,TT Nagar / New Market Urban Center,41.28,0.216,59.0,25.2,12.8,Clay Loam,1114.5,42.5,0.639,High Vulnerability,658
BPL_CELL_1040,25,39,23.2555,77.4295,TT Nagar / New Market Urban Center,39.79,0.282,59.2,24.3,12.7,Clay Loam,1090.7,42.5,0.5865,High Vulnerability,996
BPL_CELL_1041,26,0,23.2565,77.3905,Bhojtal Lakefront / Water Buffer,31.98,0.542,10.6,66.1,3.6,Alluvial,1124.6,42.5,0.1045,Low Vulnerability,1528
BPL_CELL_1042,26,1,23.2565,77.3915,Bhojtal Lakefront / Water Buffer,31.53,0.543,13.2,67.7,4.3,Alluvial,1089.6,42.5,0.0998,Low Vulnerability,1547
BPL_CELL_1043,26,2,23.2565,77.3925,Bhojtal Lakefront / Water Buffer,30.76,0.535,5.1,65.3,4.1,Alluvial,1105.3,42.5,0.0693,Low Vulnerability,1595
BPL_CELL_1044,26,3,23.2565,77.3935,Bhojtal Lakefront / Water Buffer,33.88,0.549,11.7,65.0,4.9,Alluvial,1118.5,42.5,0.1436,Low Vulnerability,1341
BPL_CELL_1045,26,4,23.2565,77.3945,Bhojtal Lakefront / Water Buffer,33.59,0.546,9.9,71.0,4.3,Alluvial,1106.9,42.5,0.1217,Low Vulnerability,1449
BPL_CELL_1046,26,5,23.2565,77.3955,Bhojtal Lakefront / Water Buffer,31.68,0.499,14.8,62.2,4.2,Alluvial,1117.2,42.5,0.1362,Low Vulnerability,1381
BPL_CELL_1047,26,6,23.2565,77.3965,Bhojtal Lakefront / Water Buffer,33.1,0.489,11.7,68.9,5.0,Alluvial,1083.6,42.5,0.1446,Low Vulnerability,1332
BPL_CELL_1048,26,7,23.2565,77.3975,Bhojtal Lakefront / Water Buffer,32.48,0.519,10.5,68.7,3.9,Alluvial,1090.2,42.5,0.1176,Low Vulnerability,1472
BPL_CELL_1049,26,8,23.2565,77.3985,Bhojtal Lakefront / Water Buffer,33.98,0.542,9.6,68.3,4.5,Alluvial,1088.1,42.5,0.1354,Low Vulnerability,1384
BPL_CELL_1050,26,9,23.2565,77.3995,Bhojtal Lakefront / Water Buffer,31.25,0.531,8.5,66.1,4.1,Alluvial,1094.1,42.5,0.0887,Low Vulnerability,1574
BPL_CELL_1051,26,10,23.2565,77.4005,Bhojtal Lakefront / Water Buffer,31.8,0.497,12.2,66.1,5.4,Alluvial,1121.8,42.5,0.1237,Low Vulnerability,1438
BPL_CELL_1052,26,11,23.2565,77.4015,Bhojtal Lakefront / Water Buffer,32.66,0.502,10.9,72.8,3.9,Alluvial,1098.0,42.5,0.1207,Low Vulnerability,1455
BPL_CELL_1053,26,12,23.2565,77.4025,Bhojtal Lakefront / Water Buffer,33.52,0.506,7.5,64.6,3.3,Alluvial,1107.6,42.5,0.1424,Low Vulnerability,1344
BPL_CELL_1054,26,13,23.2565,77.4035,Bhojtal Lakefront / Water Buffer,32.97,0.492,11.5,69.0,4.6,Alluvial,1111.1,42.5,0.1401,Low Vulnerability,1356
BPL_CELL_1055,26,14,23.2565,77.4045,Old Bhopal (Chowk / Shahjahanabad),44.5,0.11,75.7,16.3,17.0,Deep Black Clay (Vertisol),1094.7,42.5,0.8104,Extreme Hotspot,528
BPL_CELL_1056,26,15,23.2565,77.4055,Old Bhopal (Chowk / Shahjahanabad),45.04,0.099,74.0,11.0,17.6,Deep Black Clay (Vertisol),1094.4,42.5,0.831,Extreme Hotspot,466
BPL_CELL_1057,26,16,23.2565,77.4065,Old Bhopal (Chowk / Shahjahanabad),45.24,0.093,78.7,16.3,15.5,Deep Black Clay (Vertisol),1096.2,42.5,0.8402,Extreme Hotspot,411
BPL_CELL_1058,26,17,23.2565,77.4075,Old Bhopal (Chowk / Shahjahanabad),45.06,0.075,77.7,12.1,16.9,Deep Black Clay (Vertisol),1085.5,42.5,0.8495,Extreme Hotspot,356
BPL_CELL_1059,26,18,23.2565,77.4085,Old Bhopal (Chowk / Shahjahanabad),45.24,0.038,81.6,13.4,17.4,Deep Black Clay (Vertisol),1071.2,42.5,0.8766,Extreme Hotspot,175
BPL_CELL_1060,26,19,23.2565,77.4095,Old Bhopal (Chowk / Shahjahanabad),44.57,0.088,77.4,6.4,15.5,Deep Black Clay (Vertisol),1124.0,42.5,0.8457,Extreme Hotspot,377
BPL_CELL_1061,26,20,23.2565,77.4105,Old Bhopal (Chowk / Shahjahanabad),44.09,0.096,77.7,10.1,17.7,Deep Black Clay (Vertisol),1078.4,42.5,0.8267,Extreme Hotspot,486
BPL_CELL_1062,26,21,23.2565,77.4115,Old Bhopal (Chowk / Shahjahanabad),44.29,0.117,82.2,12.8,16.1,Deep Black Clay (Vertisol),1119.7,42.5,0.8298,Extreme Hotspot,474
BPL_CELL_1063,26,22,23.2565,77.4125,Old Bhopal (Chowk / Shahjahanabad),46.78,0.058,78.4,16.6,16.5,Deep Black Clay (Vertisol),1118.4,42.5,0.8822,Extreme Hotspot,149
BPL_CELL_1064,26,23,23.2565,77.4135,Old Bhopal (Chowk / Shahjahanabad),45.26,0.061,82.6,7.4,17.3,Deep Black Clay (Vertisol),1084.2,42.5,0.883,Extreme Hotspot,147
BPL_CELL_1065,26,24,23.2565,77.4145,Old Bhopal (Chowk / Shahjahanabad),44.36,0.088,82.7,12.3,15.9,Deep Black Clay (Vertisol),1105.4,42.5,0.8452,Extreme Hotspot,380
BPL_CELL_1066,26,25,23.2565,77.4155,Old Bhopal (Chowk / Shahjahanabad),45.06,0.051,78.7,13.7,16.3,Deep Black Clay (Vertisol),1095.4,42.5,0.8588,Extreme Hotspot,297
BPL_CELL_1067,26,26,23.2565,77.4165,Old Bhopal (Chowk / Shahjahanabad),43.85,0.01,84.5,6.4,15.7,Deep Black Clay (Vertisol),1119.3,42.5,0.8839,Extreme Hotspot,139
BPL_CELL_1068,26,27,23.2565,77.4175,Old Bhopal (Chowk / Shahjahanabad),45.88,0.158,79.7,6.7,15.6,Deep Black Clay (Vertisol),1109.7,42.5,0.8491,Extreme Hotspot,357
BPL_CELL_1069,26,28,23.2565,77.4185,Old Bhopal (Chowk / Shahjahanabad),46.08,0.063,79.1,9.0,15.8,Deep Black Clay (Vertisol),1127.5,42.5,0.8844,Extreme Hotspot,136
BPL_CELL_1070,26,29,23.2565,77.4195,Old Bhopal (Chowk / Shahjahanabad),44.55,0.044,83.4,11.6,17.6,Deep Black Clay (Vertisol),1121.5,42.5,0.8699,Extreme Hotspot,222
BPL_CELL_1071,26,30,23.2565,77.4205,Old Bhopal (Chowk / Shahjahanabad),43.29,0.122,70.9,16.4,16.5,Deep Black Clay (Vertisol),1119.4,42.5,0.768,Extreme Hotspot,556
BPL_CELL_1072,26,31,23.2565,77.4215,Old Bhopal (Chowk / Shahjahanabad),45.19,0.082,80.9,14.1,15.4,Deep Black Clay (Vertisol),1107.9,42.5,0.8546,Extreme Hotspot,320
BPL_CELL_1073,26,32,23.2565,77.4225,Old Bhopal (Chowk / Shahjahanabad),45.92,0.045,77.7,11.6,17.5,Deep Black Clay (Vertisol),1126.4,42.5,0.879,Extreme Hotspot,163
BPL_CELL_1074,26,33,23.2565,77.4235,Old Bhopal (Chowk / Shahjahanabad),43.55,0.05,79.2,13.8,15.4,Deep Black Clay (Vertisol),1122.6,42.5,0.8315,Extreme Hotspot,461
BPL_CELL_1075,26,34,23.2565,77.4245,Old Bhopal (Chowk / Shahjahanabad),45.52,0.029,77.2,7.8,15.9,Deep Black Clay (Vertisol),1118.8,42.5,0.884,Extreme Hotspot,137
BPL_CELL_1076,26,35,23.2565,77.4255,Old Bhopal (Chowk / Shahjahanabad),45.78,0.077,74.7,12.2,16.5,Deep Black Clay (Vertisol),1108.5,42.5,0.8535,Extreme Hotspot,328
BPL_CELL_1077,26,36,23.2565,77.4265,Old Bhopal (Chowk / Shahjahanabad),43.71,0.041,80.8,13.5,16.0,Deep Black Clay (Vertisol),1074.9,42.5,0.8434,Extreme Hotspot,390
BPL_CELL_1078,26,37,23.2565,77.4275,Old Bhopal (Chowk / Shahjahanabad),44.24,0.1,82.0,13.0,16.2,Deep Black Clay (Vertisol),1115.8,42.5,0.8346,Extreme Hotspot,445
BPL_CELL_1079,26,38,23.2565,77.4285,Old Bhopal (Chowk / Shahjahanabad),45.58,0.043,79.3,8.7,15.2,Deep Black Clay (Vertisol),1085.6,42.5,0.8839,Extreme Hotspot,140
BPL_CELL_1080,26,39,23.2565,77.4295,Old Bhopal (Chowk / Shahjahanabad),45.0,0.058,72.4,11.8,16.0,Deep Black Clay (Vertisol),1094.9,42.5,0.8402,Extreme Hotspot,412
BPL_CELL_1081,27,0,23.2575,77.3905,Bhojtal Lakefront / Water Buffer,33.26,0.576,18.8,65.9,4.5,Alluvial,1125.4,42.5,0.14,Low Vulnerability,1357
BPL_CELL_1082,27,1,23.2575,77.3915,Bhojtal Lakefront / Water Buffer,34.66,0.495,8.1,74.8,3.0,Alluvial,1081.9,42.5,0.1495,Low Vulnerability,1310
BPL_CELL_1083,27,2,23.2575,77.3925,Bhojtal Lakefront / Water Buffer,32.34,0.503,9.0,69.8,4.2,Alluvial,1092.1,42.5,0.1147,Low Vulnerability,1483
BPL_CELL_1084,27,3,23.2575,77.3935,Bhojtal Lakefront / Water Buffer,32.89,0.534,11.4,67.4,3.4,Alluvial,1125.2,42.5,0.1248,Low Vulnerability,1435
BPL_CELL_1085,27,4,23.2575,77.3945,Bhojtal Lakefront / Water Buffer,31.21,0.533,16.1,71.2,4.8,Alluvial,1116.9,42.5,0.099,Low Vulnerability,1549
BPL_CELL_1086,27,5,23.2575,77.3955,Bhojtal Lakefront / Water Buffer,34.17,0.512,16.0,72.0,5.4,Alluvial,1106.0,42.5,0.1623,Low Vulnerability,1283
BPL_CELL_1087,27,6,23.2575,77.3965,Bhojtal Lakefront / Water Buffer,33.23,0.519,10.4,65.2,3.8,Alluvial,1087.4,42.5,0.1389,Low Vulnerability,1364
BPL_CELL_1088,27,7,23.2575,77.3975,Bhojtal Lakefront / Water Buffer,32.77,0.517,16.8,70.4,3.8,Alluvial,1111.1,42.5,0.1391,Low Vulnerability,1360
BPL_CELL_1089,27,8,23.2575,77.3985,Bhojtal Lakefront / Water Buffer,32.37,0.521,14.1,70.0,3.8,Alluvial,1112.8,42.5,0.1227,Low Vulnerability,1442
BPL_CELL_1090,27,9,23.2575,77.3995,Bhojtal Lakefront / Water Buffer,31.22,0.507,6.5,67.9,4.6,Alluvial,1073.5,42.5,0.0881,Low Vulnerability,1575
BPL_CELL_1091,27,10,23.2575,77.4005,Bhojtal Lakefront / Water Buffer,32.17,0.539,21.9,62.5,6.1,Alluvial,1105.9,42.5,0.1499,Low Vulnerability,1308
BPL_CELL_1092,27,11,23.2575,77.4015,Bhojtal Lakefront / Water Buffer,31.62,0.52,10.9,67.9,5.3,Alluvial,1088.2,42.5,0.1036,Low Vulnerability,1533
BPL_CELL_1093,27,12,23.2575,77.4025,Bhojtal Lakefront / Water Buffer,31.82,0.538,16.4,67.2,3.7,Alluvial,1100.2,42.5,0.1178,Low Vulnerability,1470
BPL_CELL_1094,27,13,23.2575,77.4035,Bhojtal Lakefront / Water Buffer,32.16,0.576,9.0,69.8,4.7,Alluvial,1101.8,42.5,0.0821,Low Vulnerability,1586
BPL_CELL_1095,27,14,23.2575,77.4045,Old Bhopal (Chowk / Shahjahanabad),45.08,0.092,80.3,11.6,17.6,Deep Black Clay (Vertisol),1114.9,42.5,0.8518,Extreme Hotspot,343
BPL_CELL_1096,27,15,23.2575,77.4055,Old Bhopal (Chowk / Shahjahanabad),43.57,0.102,77.2,14.2,15.7,Deep Black Clay (Vertisol),1115.7,42.5,0.8044,Extreme Hotspot,538
BPL_CELL_1097,27,16,23.2575,77.4065,Old Bhopal (Chowk / Shahjahanabad),44.73,0.106,80.9,9.6,17.9,Deep Black Clay (Vertisol),1079.1,42.5,0.8454,Extreme Hotspot,378
BPL_CELL_1098,27,17,23.2575,77.4075,Old Bhopal (Chowk / Shahjahanabad),44.75,0.106,74.4,11.5,16.2,Deep Black Clay (Vertisol),1078.9,42.5,0.8228,Extreme Hotspot,504
BPL_CELL_1099,27,18,23.2575,77.4085,Old Bhopal (Chowk / Shahjahanabad),44.83,0.088,78.1,15.9,14.1,Deep Black Clay (Vertisol),1125.6,42.5,0.8333,Extreme Hotspot,452
